_id,search_text,link,comp_name,address,from_google,from_website,from_dnb,from_oc,from_avention
5eb67952c38498d75c86627f,www.modernstar.com/,https://www.modernstar.com/,Modern Star,"Level  1 , 122-126 Old Pittwater Road Brookvale, NSW 2100 Australia","['122-126 Old Pittwater Rd, Brookvale NSW 2100, Australia', ['Modern Star Pty, address', 'knowledge_panel']]","['Level  1 , 122-126 Old Pittwater Road Brookvale, NSW 2100 Australia', 'Level  1 , 122-126 Old Pittwater Road Brookvale, NSW 2100', 'PO Box 6614 , Frenchs Forest, NSW 2086']","['L 1 122-126 Old Pittwater Rd Brookvale, NEW SOUTH WALES, 2100 Australia', 'https://www.dnb.com/business-directory/company-profiles.modern_star_pty_limited.737c3c913424ce3d.html']",None,"['L 1 122-126 Old Pittwater Rd Brookvale, New South Wales, 2100 Australia (Primary Address) Show Secondary', '/company/5e5b5536-17b5-3548-88a7-e7ca63f600df']"
5eb67a4c109ddab70aec7b2d,www.motivationalspeakeradelaide.com.au/,https://www.motivationalspeakeradelaide.com.au/,Motivational Speaker Adelaide,None,None,None,None,None,None
5eb67bc12373d9a910e8750f,www.myassignmentservices.com,https://www.myassignmentservices.com/,My Assignment Services,"4 /64-66 Castlereagh St. Liverpool, NSW Australia 2170","['4/64-66 Castlereagh St, Liverpool NSW 2170, Australia', ['Assignment Help in Australia - My Assignment Services, address', 'knowledge_panel']]","['4 /64-66 Castlereagh St. Liverpool, NSW Australia 2170', '40 Brooker Hwy, Hobart TAS 7000', '4 /64-66 Castlereagh St Liverpool, NSW Australia', '1 Maritime Way, Newnham Tasmania 7248', '4 /64-66 Castlereagh St. Liverpool, NSW 2170 Australia', '4 /64-66 Castlereagh St. Liverpool, NSW 2170', '20 College Road, Sandy Bay Tasmania 7005', '4 /64-66 Castlereagh St Liverpool, NSW, 2170 Australia']",None,None,None
5eb67d3dd9818bcd44884d39,My Focusbook austraila austraila,https://www.pascalpress.com.au/steve-parish-hardcover-book-australia-in-focus-australia/,My Focusbook austraila austraila,"Level  15 , 233 Castlereagh Street Sydney NSW 2000",None,"['Level  15 , 233 Castlereagh Street Sydney NSW 2000', '655 Parramatta Road Leichhardt, NSW 2040 Australia', '655 Parramatta Road  Leichardt NSW 2040 Australia', '15 -23 Helles Avenue  Moorebank NSW 2170 Australia']",None,None,None
5eb67e66b7921dcf1c2e6805,www.mygeniusmind.com/,https://www.mygeniusmind.com/,My Genius Mind,115 Victoria Street Melbourne Vic 3000 Australia,None,['115 Victoria Street Melbourne Vic 3000 Australia'],None,None,None
5eb67fa821374c1c36ea76bb,www.myassignmenthelp.net/,https://www.myassignmenthelp.net/,MyAssignmentHelp.net,9 Tanbark  Circuit Werrington  Downs NSW 2747,"['9 Tanbark Cct, Werrington Downs NSW 2747, Australia', ['myassignmenthelp, address', 'knowledge_panel']]","['9 Tanbark  Circuit Werrington  Downs NSW 2747', '1 /31 Market St Sydney NSW 2000', '9 Tanbark  Circuit Werrington  Downs NSW 2747 Australia', '6 Gumnut Drv. Dandenong South. Victoria 3175']",None,None,None
5eb680d98c70c48229cd26b6,myassignmenthelpaustralia.com.au/,https://myassignmenthelpaustralia.com.au/,myassignmenthelpaustralia,None,None,None,None,None,None
5eb6820dcc1fecfea5009f48,MyndLyte austraila,https://www.apollo.io/companies/MyndLyte/556ddb17736964121f92bb01,MyndLyte austraila,None,None,None,None,None,None
5eb682ecd810c81378eb806d,nationalmusicacademy.com.au/,https://www.nationalmusicacademy.com.au/,National Music Academy,461 King St Newcastle West NSW 2302,"['South Melbourne Town Hall (entry off, Layfield Street, 210 Bank St, South Melbourne VIC 3205, Australia', ['Australian National Academy of Music (ANAM), address', 'knowledge_panel']]","['461 King St Newcastle West NSW 2302', '182 -222 Lake Rd, Wallsend NSW 2287', '2302 Maitland Campus - 416A High St, Maitland NSW 2320']",None,"['MUSWELLBROOK2333New South WalesAustralia', 'https://opencorporates.com/companies/au/628712667']","['210 Bank St South Melbourne, Victoria, 3205 Australia', '/company/8cf88859-54c2-399d-ae5a-5753d43761fe']"
5eb68405b8f3f1e1b3084a52,nativetongue.com,http://www.nativetongue.com/,Native Tongue,"PO Box 1570 Collingwood, VIC 3066",None,"['PO Box 1570 Collingwood, VIC 3066', 'PO Box 1570 Collingwood, VIC 3066 Australia', 'PO Box 8926 Symonds Street, Auckland 1150 New Zealand', 'PO Box 8926 Symonds Street Auckland 1150', 'PO Box 8926 Symonds Street Auckland 1150 New Zealand', 'PO Box 8926 Symonds Street, Auckland 1150']","['PO BOX 1570 COLLINGWOOD, VICTORIA, 3066 Australia', 'https://www.dnb.com/business-directory/company-profiles.native_tongue_music_publishing_pty_ltd.d0b60c66738b906c513e2d147a634f72.html']","['17 Macleans Road, Bucklands Beach, Auckland2014NZ', 'https://opencorporates.com/companies/nz/7927936']","['Po Box 1570 Collingwood, Victoria, 3066 Australia (Primary Address) Show Secondary', '/company/1e9f2d8c-0616-33e0-80f6-ba59a4a7a2f6']"
5eb6853a626f824ef428e315,www.netspot.com.au,https://www.netspotapp.com/,NetSpot,None,None,None,None,None,None
5eb688a782ee2ac4699515f2,soarprint austraila,https://www.soarprint.co.nz/,soarprint austraila,"100 New North Rd, Eden Terrace, Auckland 1021",None,"['100 New North Rd, Eden Terrace, Auckland 1021', '100 New North Rd Eden Terrace, Auckland 1021', 'PO Box 8417 Symonds Street Auckland New Zealand']",None,None,None
5eb689814e048265dd507dbc,www.omnium.net.au,http://www.omnium.net.au/,Omnium,"308 & 309, 2-8 Brookhollow Avenue,  Baulkham Hills, NSW 2153",None,"['308 & 309, 2-8 Brookhollow Avenue,  Baulkham Hills, NSW 2153', '308 & 309 2-8 Brookhollow Avenue, Baulkham Hills, NSW 2153']",None,None,"['45 Melbourne Avenue Forrest, Australian Capital Territory, 2603 Australia', '/company/668817ef-2035-3541-bc1a-0486c1416268']"
5eb68a771a268ae85ef97960,openlearning.com,https://www.openlearning.com/,OpenLearning,"Level  2 235-239 Commonwealth Street Surry Hills, NSW 2010",None,"['Level  2 235-239 Commonwealth Street Surry Hills, NSW 2010']",None,None,None
5eb68b52298db2bd4cebdd0e,openstem.com.au/,https://openstem.com.au/programs,OpenSTEM Pty Ltd,"PO Box 327 , Arana Hills QLD 4054","['Arana Hills QLD 4054, Australia', ['OpenSTEM Pty Ltd, address', 'knowledge_panel']]","['PO Box 327 , Arana Hills QLD 4054']",None,None,None
5eb68c65501e64174bede873,www.paddl.com,https://www.paddl.com/,Paddl Co.,"Level 19 - JustCo Offices, 15 William St, Melbourne VIC 3000, Australia","['Level 19 - JustCo Offices, 15 William St, Melbourne VIC 3000, Australia', ['Paddl Co., address', 'knowledge_panel']]",None,None,None,None
5eb68d458e708541f4671189,Pallas ALS austraila,https://pallascollective.com/,Pallas ALS austraila,"208 Glenmore Road, Paddington NSW 2021",None,"['208 Glenmore Road, Paddington NSW 2021']",None,None,None
5eb68e2fab2ce0451e2b4056,programminghomeworktutors.com/index.php,https://programminghomeworktutors.com/,ProgrammingHomeworkTutors,None,None,None,None,None,None
5eb68edce0b5b75b05fba1e6,www.prospereducation.com/,https://www.prospereducation.com/,Prosper Education,"Suite  501 , 19a Boundary Street, Darlinghurst, NSW 2010","['19A Boundary St, Darlinghurst NSW 2010, Australia', ['Prosper Education, address', 'knowledge_panel']]","['Suite  501 , 19a Boundary Street, Darlinghurst, NSW 2010']",None,None,"['19A Boundary Street Darlinghurst, New South Wales, 2010 Australia', '/company/c45ec25a-330a-3fe0-92de-1123e78a939e']"
5eb690038f7f6e26b6253fd5,Real First Aid austraila,https://www.realresponse.com.au/,Real First Aid austraila,"138 Bondi Road, Bondi NSW 2026","['Dymocks Building, level 5, Suite 17/428 George St, Sydney NSW 2000, Australia', ['Australia Wide First Aid Sydney, address', 'knowledge_panel']]","['138 Bondi Road, Bondi NSW 2026', '9 Pakington St St Kilda VIC 3182', '2 Maxwell Ave Milperra NSW 2214', '2152 Castlereagh Rd, Penrith NSW 2750', '130 Herring Rd, Macquarie Park NSW 2113', '71 Beach Rd, Bondi Beach NSW 2026', '31 Birrell St Bondi Junction NSW 2022', '3220 Perth Office  45 St Georges Terrace, Perth 6000', '60 Playne Street Frankston VIC 3199', '3182 Sydney Office  135-153 New South Head Road, Edgecliff, NSW 2027', '8 River Rd Ermington NSW 2115', '185 Malop Street, Geelong VIC 3220', '2 Huntley St, Alexandria NSW 2015', 'Level  3 /50 York St, Sydney NSW 2000', 'Level  1 , 3 Wellington Street St Kilda VIC 3182', '1 /3 Wellington St, St Kilda VIC 3182']",None,"['GYMPIE4570QueenslandAustralia', 'https://opencorporates.com/companies/au/624422153']",None
5eb690bd8d99ac316303ffb6,rockmelon.com/,https://rockmelon.com/,Rockmelon,"Level  6 , 11-31 York Street, Sydney NSW 2000",None,"['Level  6 , 11-31 York Street, Sydney NSW 2000']",None,"['41 Keppell Street, Grey Lynn, AucklandNZ', 'https://opencorporates.com/companies/nz/1210139']","[""'the Studio' Level 6 , 11-31 York Street Sydney, New South Wales, 2000 Australia"", '/company/2bedc6fe-33ab-354d-b477-df5bf487dcd2']"
5eb6918fa2e66438837c2d83,School of Music Online austraila,https://www.distancelearningportal.com/study-options-c/bachelors/271745128/music-australia.html,School of Music Online austraila,None,None,None,None,None,None
5eb6925a31a5f94e1207b916,www.schoolzine.com/,https://www.schoolzine.com/,Schoolzine,"5 /13 Evans Street, Maroochydore, Queensland Australia 4558","['Unit 7/48 School Rd, Maroochydore QLD 4558, Australia', ['Schoolzine, address', 'knowledge_panel']]","['5 /13 Evans Street, Maroochydore, Queensland Australia 4558', '66 2106 4140 Schoolzine Pty Ltd 48 School Road Maroochydore, QLD Australia 4558', '48 School Road Maroochydore, QLD Australia', '1300 795 503  Schoolzine Pty Ltd 48 School Road Maroochydore, QLD Australia 4558']","['123 Burnett Street Ashburton,, CANTERBURY, 7700 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.schoolzine_limited.d5ae0bc434c6f5cb8e179b5b526b10f1.html']",None,"['U 7 48 School Road Maroochydore, Queensland, 4558 Australia', '/company/a0c5aa8f-6870-3a95-8742-724da8ac7a7f']"
5eb6944565d7b2466379f198,www.secureassignmenthelp.com/,http://www.secureassignmenthelp.com/,Secure Assignment Help,"55 Secure Assignment House, Elizabeth Street, Sydney, NSW 2000","['Ground Floor/430 Little Collins St, Melbourne VIC 3000, Australia', ['Secure Assignment Help Melbourne | Essay Writing Service - Best Professional Writers Australia, address', 'knowledge_panel']]","['55 Secure Assignment House, Elizabeth Street, Sydney, NSW 2000']",None,None,None
5eb694f59c10ae1d407b7c2a,Skills Oz austraila,https://www.visabureau.com/australia/skilled-occupation-list.aspx,Skills Oz austraila,None,None,None,None,None,None
5eb695e1ffe996bbe09292fe,activebabiessmartkids.com.au,https://activebabiessmartkids.com.au/,Smart Kids Video,3095 KEW VIC 3101,None,['3095 KEW VIC 3101'],None,None,None
5eb696f6ef36438bec383b7e,SoccerBrain austraila,https://www.smh.com.au/national/heading-to-a-crisis-experts-call-on-soccer-to-cut-down-on-headers-after-brain-risks-revealed-20191101-p536oa.html,SoccerBrain austraila,506 Sydney NSW 2001,None,['506 Sydney NSW 2001'],None,None,None
5eb697cac579ca076779cb0f,codelikeagirl.org/,https://codelikeagirl.org/,Code Like a Girl,"48 Kelso Street Cremorne, Victoria, 3121 Australia",None,None,None,None,"['48 Kelso Street Cremorne, Victoria, 3121 Australia', '/company/7c753d29-63c6-3932-b812-2913e8d27c28']"
5eb698a46de98c90f95a497d,startupmelbourne.com,http://startupmelbourne.com/,Startup Melbourne,"1 Queens Road"",""addressLine2"":""Melbourne, VIC 3004","['1 Queens Rd, Melbourne VIC 3004, Australia', ['Startup Melbourne (A DreamPushers Company), address', 'knowledge_panel']]","['1 Queens Road"",""addressLine2"":""Melbourne, VIC 3004']","['L 17 31 Queen Street Melbourne, VICTORIA, 3000 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_startup_foundation_trust.1bd9be28702603778d1238c7dcbed277.html']","['PORT MELBOURNE3207VictoriaAustralia', 'https://opencorporates.com/companies/au/148125151']","['51 Station Street Port Melbourne, Victoria, 3207 Australia', '/company/21e4138f-7cde-3615-b14e-c4de3ec50288']"
5eb699a671806057e76f0141,www.studentassignmenthelp.com/,https://www.studentassignmenthelp.com/,Student Assignment Help,"586 , Little Collins St , Melbourne Victoria Australia 3000","['32 Becharry Rd, Blacktown NSW 2148, Australia', ['Assignment Help for Australian Students | Melbourne, Sydney, address', 'knowledge_panel']]","['586 , Little Collins St , Melbourne Victoria Australia 3000']",None,None,None
5eb69a7d5587c492135fd56c,www.supplychainschool.org.au,https://www.supplychainschool.org.au/,Supply Chain Sustainability School,"255 Wilson Street,  Everleigh, NSW 2015",None,"['255 Wilson Street,  Everleigh, NSW 2015']",None,None,None
5eb69b6fc6cad85bd913e12a,www.switchinc.com.au,http://www.switchinc.com.au/,Switch Inc.,None,None,None,None,None,None
5eb69c52d1ecab806f2beead,www.talkiplay.com/,https://www.talkiplay.com/,TalkiPlay,None,None,None,None,None,None
5eb69cefc81bdf1aac4bf6a1,www.teachertime.com.au,https://www.teachertime.com.au/,TeacherTime,None,None,None,None,None,None
5eb69e087e9ea4385e20beed,www.negotiations.com,https://www.negotiations.com/,Negotiation Experts,"Level  25 , 88 Phillip St, Sydney NSW 2000",None,"['Level  25 , 88 Phillip St, Sydney NSW 2000', 'Level  25 , 88 Phillip St Sydney NSW 2000 Australia', 'Level  25 , 88 Phillip St, Sydney NSW 2000 Australia']","['AURORA PLACE 25/88 PHILLIP STREET SYDNEY, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_negotiation_experts_pty_ltd.0cd2a08692df16cc6c6fdee6053f62f2.html']",None,"['Aurora Place 25/88 Phillip Street Sydney, New South Wales, 2000 Australia', '/company/8a243724-248e-360e-9c99-a7d1a3336226']"
5eb69f48a04ce33b509b4895,www.theicehouse.co.nz/,https://www.theicehouse.co.nz/,The ICEHOUSE,"PO Box 4301, Shortland Street, Auckland 1140 New Zealand","['Ground/105 Pearl River Rd, Docklands VIC 3008, Australia', [""O'Brien Icehouse, address"", 'knowledge_panel']]","['PO Box 4301, Shortland Street, Auckland 1140 New Zealand']",None,"['The Textile Centre, Level 4, 117-125 St Georges Bay Road, Parnell, Auckland1052NZ', 'https://opencorporates.com/companies/nz/1148205']","['Ub1-B2 57-65 Templar Rd Erskine Park, New South Wales, 2759 Australia', '/company/8f38fddc-2688-327e-bca9-55cafc90ed24']"
5eb6a058cd265d6ef2ee766f,THE PULSE IQ austraila,https://www.smartcompany.com.au/startupsmart/news/content-agency-the-pulse-receives-560000-government-commercialisation-grant-for-vr-education-platform/,THE PULSE IQ austraila,"Level  6 , 22 William St,  Melbourne VIC 3000",None,"['Level  6 , 22 William St,  Melbourne VIC 3000', 'Level  6 , 22 William St Melbourne, 3000 Australia', 'Level  6 , 22 William Street  MELBOURNE VIC 3000']",None,None,None
5eb6a12f7ef80a97c531cc67,Totara Learning Solutions austraila,http://www.totaralearning.com/en/partners/my-learning-space,Totara Learning Solutions austraila,"Level  2 , 186 Willis Street, Te Aro, Wellington Wellington 6011 New Zealand",None,"['Level  2 , 186 Willis Street, Te Aro, Wellington Wellington 6011 New Zealand']","['11 TOTARA CT ORMEAU, QUEENSLAND, 4208 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_the_pk_trust.da15ab54eabd40013e7db2c546a21e80.html']","['Totara Learning Solutions Limited, Level 2, 186 Willis Street, Te Aro, Wellington6011NZ', 'https://opencorporates.com/companies/nz/3107649']",None
5eb6a21fe632eaf0b1d593db,Training Advisor austraila,https://au.indeed.com/Training-Advisor-jobs,Training Advisor austraila,"80 %99College&l=NorthRydeNSW',loc:'Pymble NSW 2073",None,"[""80 %99College&l=NorthRydeNSW',loc:'Pymble NSW 2073""]",None,None,None
5eb6a63fc0820e4534126e94,Tutor On Demand austraila,https://www.pearson.com.au/educator/university/university-institutional-offers/on-demand-tutoring/,Tutor On Demand austraila,707 Collins Street Melbourne VIC 3008,None,"['707 Collins Street Melbourne VIC 3008', '40 004 245 943 of 707 Collins Street, Melbourne, Victoria Australia 3008']","['203 Langridge St Abbotsford, VICTORIA, 3067 Australia', 'https://www.dnb.com/business-directory/company-profiles.tutor_on_demand_pty_ltd.9d9b304f7448e521.html']",None,None
5eb6a72dfc5d1c47d4ca9cd1,www.cadmus.io/,https://cadmus.io/,Vericus,"204B Wellington Street Collingwood, Victoria, 3066 Australia",None,None,None,None,"['204B Wellington Street Collingwood, Victoria, 3066 Australia', '/company/e021372e-000f-32d5-b8f6-839790608c15']"
5eb6a8462d272649f7b4df95,vidversity.com/,https://vidversity.com/,Vidversity,"606 /343 Little Collins Street Melbourne, Vic 3000 Australia","['606/343 Little Collins St, Melbourne VIC 3000, Australia', ['VidVersity, address', 'knowledge_panel']]","['606 /343 Little Collins Street Melbourne, Vic 3000 Australia', '606 /343 Little Collins Street Melbourne, Vic 3000', '606 /343 Little Collins Street Melbourne,  Vic 3000 Australia']",None,None,"['L 6 Se 606 343 Little Collins Street Melbourne, Victoria, 3000 Australia', '/company/9dd874dc-98b6-35dc-8814-3551dbd8783c']"
5eb6a930b440ebf60d42d6c2,www.workstar.com.au,https://www.workstar.com.au/,Workstar,"Level 1 235 – 239 Commonwealth Street Surry Hills, NSW 2010","['level 1/235 – 239 Commonwealth St, Surry Hills NSW 2010, Australia', ['Workstar, address', 'knowledge_panel']]","['Level 1 235 – 239 Commonwealth Street Surry Hills, NSW 2010']",None,"['MELBOURNE3004VictoriaAustralia', 'https://opencorporates.com/companies/au/619867613']","['L 1 235 Commonwealth Street Surry Hills, New South Wales, 2010 Australia', '/company/4ad046da-42fe-3541-b2d3-a9aef16c06fa']"
5eb6aa15b5b4db2c7393254c,www.compass.education,https://www.compass.education/,Compass Education,"74 Doncaster Road Balwyn North, Melbourne, Victoria Australia","['north, 2/74 Doncaster Rd, Balwyn VIC 3104, Australia', ['Compass Education, address', 'knowledge_panel']]","['74 Doncaster Road Balwyn North, Melbourne, Victoria Australia']","['Shop 7b, 7 Nell Place Raumanga Whangarei,, NORTHLAND, 0110 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.compass_education_international_limited.659ffbba85f3e9940600b8aa1d4d0201.html']",None,"['35-51 Mitchellst McMahons Point, New South Wales, 2060 Australia (Primary Address) Show Secondary', '/company/f7d0a994-37d5-3a6c-ba12-0e7a7eaac7dc']"
5eb6ab260aef4a583d77118f,seqta.com.au,https://seqta.com.au/,SEQTA,1 Davey St Hobart Tasmania 7000 Australia,"['Level 2/52 Davidson Terrace, Joondalup WA 6027, Australia', ['SEQTA, address', 'knowledge_panel']]","['1 Davey St Hobart Tasmania 7000 Australia', '8 Whiteman St Southbank, VIC, 3006 Australia', 'Level  2 , 52 Davidson Terrace Joondalup WA 6027', '113 Queen Street Melbourne 3000 Australia', '93 Beach St Queenstown , 9300 New Zealand', '2684 -2690 Gold Coast Hwy, Broadbeach, Queensland 4218 Australia', '116 Sussex Street   Sydney , NSW 2000 Australia', 'PO Box 740 Joondalup WA 6919', '1 Convention Centre Place, South Wharf, Victoria 3006 Australia', '7 Staghorn Ave Surfers Paradise QLD 4217 Australia', '90 William Street Sydney ,  NSW 2011 Australia', '14 Darling Dr   Sydney , NSW 2000 Australia', '4 /303 Burwood Highway Burwood East VIC 3151', '17 Potters Hill Road San Remo Victoria 3925 Australia', '4 /303-313 Burwood Highway, Burwood East, VIC 3151 Australia', '9 Nicholson Street   Carlton , Victoria 3053 Australia', '14 Darling Drive   Sydney , NSW 2009 Australia']","['L 2 52 DAVIDSON TERRACE JOONDALUP, WESTERN AUSTRALIA, 6027 Australia', 'https://www.dnb.com/business-directory/company-profiles.seqta_software_pty_ltd.5dac67a94a53fd7f9c027fedf22b004b.html']","['JOONDALUP6027Western AustraliaAustralia', 'https://opencorporates.com/companies/au/612397314']","['L 2 52 Davidson Terrace Joondalup, Western Australia, 6027 Australia (Primary Address) Show Secondary', '/company/65b5400f-1637-3315-bf13-913968791fc9']"
5eb6ac1bfff106a6f58c42e7,www.synergetic.net.au,https://www.synergetic.net.au/,Synergetic,2010 Synergetic employs its first interstate staff member in WA 2013,"['303 Burwood Hwy, Burwood East VIC 3151, Australia', ['Synergetic Management Systems, address', 'knowledge_panel']]","['2010 Synergetic employs its first interstate staff member in WA 2013', 'Suite  4 .01, Level 4, 655 Pacific Highway St Leonards, NSW 2065', 'Suite  4 .01, Level 4, 655 Pacific Highway St Leonards, NSW 2065 Australia', '4 , 303 Burwood Highway Burwood East, Vic 3151', 'Level  4 , 655 Pacific Highway St Leonards, NSW 2065 Australia', 'Level  2 , 52 Davidson Terrace, Joondalup, WA 6027', 'Level  2 , 52 Davidson Terrace, Joondalup, WA 6027 Australia', '4 /303-313 Burwood Hwy, Burwood East, Victoria 3151 Australia', '4 /303-313 Burwood Highway, Burwood East, VIC 3151 Australia', '4 /303-313 Burwood Hwy, Burwood East, Victoria 3151']",None,None,"['L1 U4 303-313 Burwood Hwy Burwood East, Victoria, 3151 Australia', '/company/ec5d6436-7866-3ef3-8b79-4c378629ef90']"
5eb6ad1662db4e6c180a378b,www.axcelerate.com.au,https://www.axcelerate.com.au/,Axcelerate,"11 Camford Street, Milton, QLD 4064","['11 Camford St, Milton QLD 4064, Australia', ['aXcelerate, address', 'knowledge_panel']]","['11 Camford Street, Milton, QLD 4064', '11 Camford Street MILTON, QLD 4064', 'PO Box 1351, Toowong, QLD 4066']",None,None,None
5eb6ae390bdb0b194f41f9b3,www.timetabling.com.au,https://www.timetabling.com.au/,Timetabling Solutions,"Level  3 , 49 Malop St, Geelong, VIC 3220 AUSTRALIA","['3/49 Malop St, Geelong VIC 3220, Australia', ['Timetabling Solutions, address', 'knowledge_panel']]","['Level  3 , 49 Malop St, Geelong, VIC 3220 AUSTRALIA', 'Level  3 , 49 Malop St Geelong, VIC 3220 AUSTRALIA', 'Po Box 4033 GEELONG VIC AUSTRALIA 3220', 'Level  3 , 49 Malop St, Geelong, VIC 3220', 'PO BOX 4033 GEELONG VIC 3220']","['L 1 / 49 MALOP ST GEELONG, VICTORIA, 3220 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_tts_business_trust.0a643b76dbae11d9a9aaf94ab0c95092.html']",None,"['3/49-51 Malop Street Geelong, Victoria, 3220 Australia', '/company/7066c8eb-743f-373d-a8d4-12de0df3b0a8']"
5eb6af2a6012ca09c1728130,passtab.com,https://passtab.com/,Passtab,"Suite  8 , 410 Burwood Highway, Wantirna South, Victoria 3152",None,"['Suite  8 , 410 Burwood Highway, Wantirna South, Victoria 3152']",None,None,None
5eb6afc4e15b344d1a3aafa0,www.sentral.com.au,https://www.sentral.com.au/,Sentral,"Level  1 , 67 Albert Avenue, Chatswood NSW 2067","['1/67 Albert Ave, Chatswood NSW 2067, Australia', ['Sentral Education, address', 'knowledge_panel']]","['Level  1 , 67 Albert Avenue, Chatswood NSW 2067', '814 , Chatswood NSW 2067', 'PO Box 814 Chatswood NSW 2057 Australia']","['1/67 ALBERT AVENUE CHATSWOOD, NEW SOUTH WALES, 2067 Australia', 'https://www.dnb.com/business-directory/company-profiles.sentral_pty_ltd.82a850c6701a0d1d982381692fe1a759.html']",None,"['1/67 Albert Avenue Chatswood, New South Wales, 2067 Australia (Primary Address) Show Secondary', '/company/08d556d3-75c3-3559-a8e2-ab387e29ae86']"
5eb6b19b1c6e630676c62445,schoolbox.com.au,https://schoolbox.com.au/,Schoolbox,"25 Chapel Street, St Kilda VIC 3182 Australia","['Level 6/697 Burke Rd, Camberwell VIC 3124, Australia', ['Schoolbox Pty. Ltd., address', 'knowledge_panel']]","['25 Chapel Street, St Kilda VIC 3182 Australia']",None,None,"['L 6 697 Burke Road Camberwell, Victoria, 3124 Australia', '/company/d04f2dc4-8841-3c0f-a302-2a00812d0017']"
5eb6b2a5a9211572420260e9,www.bibliotech.com.au,https://www.bibliotech.com.au/,Bibliotech,913 /43 Therry Street Melbourne VIC 3000,"['17 Keith St, Hampton East VIC 3188, Australia', ['BiblioTECH, address', 'knowledge_panel']]","['913 /43 Therry Street Melbourne VIC 3000', '913 /43 Therry Street Melbourne VIC 3000 Australia', '43 TherryStreet,Melbourne VIC 3000', '913 /43 Therry Street Melbourne CBD 3000 Victoria Australia', '913 /43 Therry Street Melbourne VIC. 3000 Australia']",None,None,"['U 913 43 Therry St Melbourne, Victoria, 3188 Australia', '/company/623a81d3-8acc-3f61-8c81-5e3779ea22e0']"
5eb6b38eeb5e21b75a0d7cdb,www.edumate.com.au,https://www.edumate.com.au/,Edumate,"Level  10 , World Trade Centre 611 Flinders Street Melbourne, VIC 3005","['14/538 Gardeners Rd, Alexandria NSW 2015, Australia', ['Edumate, address', 'knowledge_panel']]","['Level  10 , World Trade Centre 611 Flinders Street Melbourne, VIC 3005', 'Unit  14 , 538 Gardeners Road Alexandria NSW, 2015 Australia', 'Unit 14, 538 Gardeners Road Alexandria NSW 2015', 'Unit 14, 538 Gardeners Road Alexandria NSW 2015 Australia', 'Unit  14 , 538 Gardners Road Alexandria, NSW 2015']",None,None,"['Unit 14 , 538 Gardeners Road Alexandria, New South Wales, 2015 Australia', '/company/85de5fc9-46f5-36ca-adcb-a357bbd41dfe']"
5eb6b45f4dab807be8d7a28a,www.simonschools.net,https://www.simonschools.net/,Simon Schools,8 Dawson Street South Ballarat Central VIC 3350,None,['8 Dawson Street South Ballarat Central VIC 3350'],None,None,"['11 Attunga St Sheidow Park, South Australia, 5158 Australia', '/company/5a38c830-ca57-3e01-b17a-ddaae321c8e3']"
5eb6b53fd8471918b43146b7,www.pcschool.net,https://www.pcschool.net/,PC School,"PO Box 322 , Yeppoon QLD 4703","['229 Australia St, Newtown NSW 2042, Australia', ['Australia Street Infants School, address', 'knowledge_panel']]","['PO Box 322 , Yeppoon, Qld 4703 Au', 'PO Box 322 , Yeppoon, Qld 4703', 'PO Box 322 , Yeppoon QLD 4703']",None,None,"['4 Aulberry Pde Leeming, Western Australia, 6149 Australia', '/company/9713d68a-e63f-3c59-832c-a588798b14b1']"
5eb6b61fabf00d5fdb2d05a3,www.aie.edu.au/ austraila,https://www.academiccourses.com/universities/Australia/Academy-of-Interactive-Entertainment/,aie,Level  2 Wentworth Park Grandstand Wattle Street Ultimo NSW 2007,None,"['Level  2 Wentworth Park Grandstand Wattle Street Ultimo NSW 2007', 'Level  3 32 Grenfell Street Adelaide SA 5000', 'Suite 405, Seattle, WA 9810']",None,None,"['Pine St Chippendale, New South Wales, 2008 Australia', '/company/634f74a8-2ee5-3ec3-9b94-44342ef89654']"
5eb6b71e5cd9b7b54c7d9961,https://www.zenimax.com/,https://www.zenimax.com/,zenimax,"Manly NSW 2095, Australia","['Manly NSW 2095, Australia', ['ZeniMax Australia, address', 'knowledge_panel']]",None,None,None,"['Level 2 , 19 Rialto Lane Manly, New South Wales, 2095 Australia', '/company/3d2eab4a-c358-3142-b9fc-19d64a2d55fc']"
5eb6b9158f232307ce0bdc13,www.joybusinessacademy.com,https://www.joybusinessacademy.com/,joybusinessacademy,79 St Georges Bay Rd  Parnell Auckland 1052,None,"['79 St Georges Bay Rd  Parnell Auckland 1052', '79 St Georges Bay Rd Parnell, Auckland 1052', '79 St. Georges Bay Road Parnell, Auckland New Zealand', '79 St Georges Bay Rd Parnell Auckland 1052']",None,None,None
5eb6b9dbb8b6b03010c4dcc6,Examples: https://www.classcover.com.au/,https://www.classcover.com.au/teachers/features,classcover,"Suite 2, Level 15/189 Kent St, Sydney NSW 2000, Australia","['Suite 2, Level 15/189 Kent St, Sydney NSW 2000, Australia', ['Class Cover Pty Ltd, address', 'knowledge_panel']]",None,None,None,None
